Year,Category,Title,Type,Quality,Units,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Note
2009,POT PLANTS,Begonia-Elatior,13cm,-,$ each,1.25,1.11,1.31,1.28,1.32,1.17,1.24,1.28,1.25,1.16,1.03,1.29,
2009,POT PLANTS,Cyclamen,13cm,-,$ each,0.9,0.87,,,,,,,1,1.03,1.16,1.32,
2009,POT PLANTS,Poinsettia,13cm,-,$ each,,,,,,,,,,,1.78,2.71,
2009,POT PLANTS,Chrysanthemum,13cm,-,$ each,0.93,0.94,1.11,1.11,1.19,1.12,1.04,1.14,1.15,1.1,1.08,1.19,
2010,FRUIT,Blackberries,All Varieties,-,$/kg,,,,,,,5.73,6.29,4.65,11.46,,,
2010,FRUIT,Blackcurrants,All Varieties,-,$/kg,,,,,,,4.92,4.65,4.95,,,,
2010,FRUIT,Cherries,Sweet Black,-,$/kg,,,,,,2.31,2.11,2.65,,,,,
2010,FRUIT,Cherries,Sweet White,-,$/kg,,,,,,,2.21,2.01,,,,,
2010,FRUIT,Cooking Apples,Bramley's Seedling,1st,$/kg,0.59,0.58,0.65,0.66,0.63,0.62,0.62,0.68,0.65,0.59,0.62,0.64,
2010,FRUIT,Cooking Apples,Bramley's Seedling,2nd,$/kg,0.36,0.39,0.4,0.41,0.42,0.46,0.44,0.49,0.47,0.43,0.41,0.44,
2010,FRUIT,Cooking Apples,Bramley's Seedling,Ave,$/kg,0.56,0.53,0.6,0.62,0.59,0.58,0.54,0.62,0.61,0.56,0.57,0.61,
2010,FRUIT,Damsons,All Varieties,-,$/kg,,,,,,,,1.15,0.95,,,,
2010,FRUIT,Dessert Apples,Cox's Orange-group,1st,$/kg,0.7,0.79,0.88,0.8,,,,,0.87,0.63,0.67,0.72,
2010,FRUIT,Dessert Apples,Cox's Orange-group,2nd,$/kg,0.41,0.48,0.51,0.48,,,,,0.55,0.45,0.45,0.46,
2010,FRUIT,Dessert Apples,Cox's Orange-group,Ave,$/kg,0.63,0.71,0.84,0.75,,,,,0.87,0.62,0.64,0.69,
2010,FRUIT,Dessert Apples,Discovery,1st,$/kg,,,,,,,,0.72,0.53,,,,
2010,FRUIT,Dessert Apples,Discovery,2nd,$/kg,,,,,,,,0.49,0.33,,,,
2010,FRUIT,Dessert Apples,Discovery,Ave,$/kg,,,,,,,,0.7,0.5,,,,
2010,FRUIT,Dessert Apples,Egremont Russet,1st,$/kg,0.67,0.71,0.79,0.72,0.62,,,,0.85,0.74,0.74,0.74,
2010,FRUIT,Dessert Apples,Egremont Russet,2nd,$/kg,0.49,0.45,0.47,0.42,,,,,,0.66,0.56,0.52,
2010,FRUIT,Dessert Apples,Egremont Russet,Ave,$/kg,0.66,0.68,0.77,0.72,0.62,,,,0.85,0.74,0.74,0.73,
2010,FRUIT,Dessert Apples,Spartan,1st,$/kg,,,,,,,,,,0.62,0.63,0.58,
2010,FRUIT,Dessert Apples,Spartan,2nd,$/kg,,,,,,,,,,,0.55,,
2010,FRUIT,Dessert Apples,Spartan,Ave,$/kg,,,,,,,,,,0.62,0.63,0.58,
2010,FRUIT,Dessert Apples,Worcester Pearmain,1st,$/kg,,,,,,,,,0.56,0.47,0.43,,
2010,FRUIT,Dessert Apples,Worcester Pearmain,2nd,$/kg,,,,,,,,,0.22,,,,
2010,FRUIT,Dessert Apples,Worcester Pearmain,Ave,$/kg,,,,,,,,,0.52,0.47,0.43,,
2010,FRUIT,Dessert Apples,Red Pippin,1st,$/kg,,,,,,,,,0.62,0.49,,,
2010,FRUIT,Dessert Apples,Red Pippin,2nd,$/kg,,,,,,,,,,,,,
2010,FRUIT,Dessert Apples,Red Pippin,Ave,$/kg,,,,,,,,,0.62,0.49,,,
2010,FRUIT,Dessert Apples,Gala,1st,$/kg,0.55,0.67,0.71,0.62,0.57,0.56,,,0.77,0.62,0.6,0.64,
2010,FRUIT,Dessert Apples,Gala,2nd,$/kg,0.37,0.47,0.43,0.39,0.37,0.37,,,,0.44,,0.5,
2010,FRUIT,Dessert Apples,Gala,Ave,$/kg,0.52,0.65,0.65,0.53,0.5,0.45,,,0.77,0.62,0.6,0.64,
2010,FRUIT,Dessert Apples,Other Early Season,-,$/kg,,,,,,,,0.61,0.63,0.61,,,
2010,FRUIT,Dessert Apples,Other Mid Season,-,$/kg,0.51,0.57,0.61,,,,,,,0.56,0.58,0.65,
2010,FRUIT,Dessert Apples,Other Late Season,-,$/kg,0.54,0.59,0.65,0.58,0.54,0.52,,,,0.77,0.66,0.65,
2010,FRUIT,Dessert Apples,Jonogold - group,1st,$/kg,0.43,0.56,0.61,0.55,0.58,0.42,,,,0.56,0.5,0.49,
2010,FRUIT,Dessert Apples,Jonogold - group,2nd,$/kg,0.34,,,,,,,,,,,,
2010,FRUIT,Dessert Apples,Jonogold - group,Ave,$/kg,0.42,0.56,0.61,0.55,0.58,0.42,,,,0.56,0.5,0.49,
2010,FRUIT,Gooseberries,All Varieties,-,$/kg,,,,,,3.15,2.29,2.43,,,,,
2010,FRUIT,Pears,Conference,1st,$/kg,0.52,0.53,0.53,0.56,0.6,0.57,0.55,0.71,0.67,0.57,0.57,0.57,
2010,FRUIT,Pears,Conference,2nd,$/kg,0.39,0.35,0.36,0.44,0.41,0.34,0.34,,0.51,0.38,0.29,0.32,
2010,FRUIT,Pears,Conference,Ave,$/kg,0.5,0.5,0.51,0.53,0.5,0.37,0.37,0.71,0.66,0.54,0.5,0.5,
2010,FRUIT,Pears,Doyenne Du Comice,1st,$/kg,0.6,0.57,0.59,0.56,0.46,,,,0.86,0.61,0.61,0.61,
2010,FRUIT,Pears,Doyenne Du Comice,2nd,$/kg,0.38,0.4,,,,,,,,0.44,0.39,0.39,
2010,FRUIT,Pears,Doyenne Du Comice,Ave,$/kg,0.58,0.57,0.59,0.56,0.46,,,,0.86,0.6,0.6,0.55,
2010,FRUIT,Pears,William's Bon Chretien,1st,$/kg,0.49,0.57,0.52,,,,,0.66,0.58,,,,
2010,FRUIT,Pears,William's Bon Chretien,2nd,$/kg,0.37,,,,,,,0.44,0.28,,,,
2010,FRUIT,Pears,William's Bon Chretien,Ave,$/kg,0.47,0.57,0.52,,,,,0.53,0.55,,,,
2010,FRUIT,Pears,Other,1st,$/kg,0.49,0.47,,,,,,,0.63,0.59,0.61,0.57,
2010,FRUIT,Pears,Other,2nd,$/kg,0.39,,,,,,,,,,0.35,,
2010,FRUIT,Pears,Other,Ave,$/kg,0.45,0.47,,,,,,,0.63,0.59,0.47,0.57,
2010,FRUIT,Plums and Gages,Czar,-,$/kg,,,,,,,,,,,,,
2010,FRUIT,Plums and Gages,Majorie's Seedling,-,$/kg,,,,,,,,,0.81,0.62,0.66,,
2010,FRUIT,Plums and Gages,Victoria,-,$/kg,,,,,,,,1.14,0.96,,,,
2010,FRUIT,Plums and Gages,Other Varieties,-,$/kg,,,,,,,1.39,0.82,0.69,0.71,,,
2010,FRUIT,Raspberries,All Varieties,-,$/kg,,,,,16.02,8.1,5.78,6.58,7.71,7.52,6.68,,
2010,FRUIT,Redcurrants,All Varieties,-,$/kg,,,,,,,5.86,5.05,4.81,,,,
2010,FRUIT,Strawberries,All Varieties,1st,$/kg,,,,4.5,4.03,2.69,2.11,2.66,2.35,2.13,2.19,2.07,
2010,FRUIT,Strawberries,All Varieties,2nd,$/kg,1.43,,,5.51,2.06,1.24,1.1,1.36,1.11,1.06,1.36,1.52,
2010,FRUIT,Strawberries,All Varieties,Ave,$/kg,1.43,,,4.5,3.54,2.34,1.78,2.33,1.96,1.78,1.6,1.79,
2010,VEGETABLES,Asparagus,All Varieties,-,$/kg,,,,7.56,6.67,5.48,6.17,,,7.52,,,
2010,VEGETABLES,Beetroot,Topped,-,$/kg,0.35,0.34,0.31,0.31,0.31,0.33,0.39,0.37,0.37,0.34,0.33,0.33,
2010,VEGETABLES,Broad Beans,Broad,-,$/kg,,,,,,1.2,0.95,1.12,1.23,0.76,,,
2010,VEGETABLES,Brussels Sprouts,All Varieties,-,$/kg,0.54,0.5,0.54,0.57,0.41,,,1.14,0.77,0.61,0.55,0.68,
2010,VEGETABLES,Bulb Onions,Yellow,-,$/kg,0.25,0.29,0.34,0.38,0.38,0.35,0.45,0.33,0.33,0.31,0.31,0.37,
2010,VEGETABLES,Bulb Onions,Red,-,$/kg,0.38,0.38,0.39,0.46,0.44,0.43,0.45,0.36,0.43,0.49,0.51,0.54,
2010,VEGETABLES,Cabbage,Red,-,$/kg,0.31,0.32,0.34,0.35,0.44,0.46,0.44,0.42,0.39,0.35,0.35,0.35,
2010,VEGETABLES,Cabbage,Savoy,-,$/head,0.36,0.36,0.36,0.34,0.44,0.4,0.41,0.34,0.31,0.32,0.33,0.36,
2010,VEGETABLES,Cabbage,Spring Greens - Loose,-,$/kg,0.37,0.79,1.24,1.38,,0.75,,,,,,0.75,reported as combined item before 2007
2010,VEGETABLES,Cabbage,Spring Greens - Prepacked,-,$/kg,0.75,1.02,1.27,1.16,0.81,0.71,0.65,0.56,0.57,0.6,0.67,0.75,
2010,VEGETABLES,Cabbage,Summer & Autumn-Pointed,-,$/kg,0.45,,,0.48,0.46,0.42,0.41,0.39,0.4,0.38,0.41,0.39,
2010,VEGETABLES,Cabbage,Summer & Autumn Round,-,$/head,0.29,,0.32,0.29,0.43,0.39,0.36,0.31,0.29,0.3,0.3,0.35,
2010,VEGETABLES,Cabbage,White,-,$/kg,0.27,0.27,0.29,0.3,0.35,0.35,0.35,0.34,0.32,0.28,0.28,0.31,
2010,VEGETABLES,Cabbage,Winter Other,-,$/head,0.31,0.3,0.33,0.31,0.28,,,,0.32,0.32,0.31,0.38,
2010,VEGETABLES,Calabrese,All Varieties,-,$/kg,1.11,0.83,,,,1.29,0.99,1,0.93,1.01,1.09,1.2,
2010,VEGETABLES,Capsicums,Green,1st,$/kg,,,1.2,2.9,1.76,1.34,0.82,0.7,1.08,,0.84,0.84,
2010,VEGETABLES,Capsicums,Green,2nd,$/kg,,,,,,,0.55,0.4,0.45,0.66,0.53,0.69,
2010,VEGETABLES,Capsicums,Green,Ave,$/kg,,,1.2,2.9,1.76,1.34,0.72,0.55,0.75,0.66,0.6,0.72,
2010,VEGETABLES,Capsicums,Red,1st,$/kg,,,,,2.02,1.21,1.08,0.65,0.96,,,1.6,
2010,VEGETABLES,Capsicums,Red,2nd,$/kg,,,,,,0.88,0.53,0.42,0.53,0.73,0.52,1.2,
2010,VEGETABLES,Capsicums,Red,Ave,$/kg,,,,,2.02,1.2,0.94,0.49,0.7,0.73,0.52,1.4,
2010,VEGETABLES,Carrots,Topped-Washed,-,$/kg,0.31,0.3,0.28,0.35,0.41,0.44,0.36,0.31,0.29,0.26,0.26,0.36,
2010,VEGETABLES,Cauliflowers,Kent,-,$/head,0.93,1,0.68,0.55,0.61,0.48,0.48,0.47,0.44,0.46,0.5,0.94,
2010,VEGETABLES,Cauliflowers,All Other,-,$/head,0.61,0.75,0.61,0.43,0.55,0.48,0.46,0.58,0.39,0.46,0.47,0.71,
2010,VEGETABLES,Celery,All Washed,-,$/kg,0.47,,,,1.01,0.76,0.62,0.52,0.49,0.47,0.51,0.62,
2010,VEGETABLES,Courgettes,All Varieties,-,$/kg,,,,,,0.99,0.77,0.71,0.97,0.93,,,
2010,VEGETABLES,Cucumbers,All Varieties,-,$/kg,,1.29,0.95,0.71,0.87,0.64,0.68,0.69,0.64,0.64,,,
2010,VEGETABLES,Beans, French or Kidney,-,$/kg,,,,,,,,2.15,1.42,1.17,1.67,,
2010,VEGETABLES,Leeks,Trimmed,-,$/kg,1.03,0.99,1.07,1.02,0.96,0.96,1.12,1,0.95,0.91,0.91,1.09,
2010,VEGETABLES,Lettuce,Butterhead - Indoor,1st,$/head,0.33,0.3,0.37,0.38,0.35,0.3,0.25,0.26,0.28,0.29,0.33,0.34,
2010,VEGETABLES,Lettuce,Butterhead - Indoor,2nd,$/head,0.33,0.2,,,0.3,0.22,0.21,0.21,0.22,0.19,,0.13,
2010,VEGETABLES,Lettuce,Butterhead - Indoor,Ave,$/head,0.33,0.3,0.37,0.38,0.35,0.29,0.25,0.26,0.28,0.28,0.33,0.34,
2010,VEGETABLES,Lettuce,Cos,1st,$/head,,,,,0.71,0.49,0.45,0.42,0.44,0.43,0.43,,
2010,VEGETABLES,Lettuce,Cos,2nd,$/head,,,,,0.55,0.31,0.31,0.32,0.29,0.35,,,
2010,VEGETABLES,Lettuce,Cos,Ave,$/head,,,,,0.7,0.47,0.43,0.41,0.43,0.43,0.43,,
2010,VEGETABLES,Lettuce,Crisp-Iceberg Type,1st,$/head,,,,,0.52,0.37,0.27,0.35,0.4,0.54,0.62,,
2010,VEGETABLES,Lettuce,Crisp-Iceberg Type,2nd,$/head,,,,,0.38,0.27,0.2,0.22,0.27,0.31,0.38,,
2010,VEGETABLES,Lettuce,Crisp-Iceberg Type,Ave,$/head,,,,,0.51,0.36,0.26,0.33,0.37,0.49,0.57,,
2010,VEGETABLES,Lettuce,Little Gem,1st,$/twin,0.56,0.65,0.65,0.67,0.59,0.48,0.46,0.44,0.46,0.46,0.54,0.58,
2010,VEGETABLES,Lettuce,Little Gem,2nd,$/twin,,,,,0.4,0.4,,0.38,0.3,0.3,,,
2010,VEGETABLES,Lettuce,Little Gem,Ave,$/twin,0.56,0.65,0.65,0.67,0.59,0.47,0.46,0.44,0.46,0.46,0.54,0.58,
2010,VEGETABLES,Mushrooms,Button - Indoor,-,$/kg,1.48,1.18,1.21,1.76,,1.65,1.65,,,,,,
2010,VEGETABLES,Mushrooms,Cup - Indoor,-,$/kg,1.65,1.1,1.3,1.1,1.09,1.1,1.4,1.1,1.57,,,,
2010,VEGETABLES,Mushrooms,Flat - Indoor,-,$/kg,,1.14,1.26,1.1,1.19,0.87,0.77,,0.94,1.76,,,
2010,VEGETABLES,Parsnips,All Varieties,-,$/kg,0.78,0.73,0.69,0.66,0.63,0.65,0.9,1.09,0.95,0.86,0.79,0.88,
2010,VEGETABLES,Rhubarb,Forced,-,$/kg,2.56,2.66,3,2.84,,,,,,,,,
2010,VEGETABLES,Rhubarb,Outdoor,-,$/kg,,,2.29,1.35,0.96,0.81,0.96,0.92,0.94,1.01,,,
2010,VEGETABLES,Runner Beans,Runner-Climbing,-,$/kg,,,,,,4.96,2.39,1.21,1.02,1.17,,,
2010,VEGETABLES,Salad Onions,Salad,-,$/bunch,0.15,,,0.25,0.24,0.24,0.23,0.22,0.21,0.23,0.2,,
2010,VEGETABLES,Shelling Peas,All Varieties,-,$/kg,,,,,3.97,1.85,1.19,1.21,1.23,1.66,,,
2010,VEGETABLES,Spinach,Leaf - Loose/bunches,-,$/kg,0.44,,,1.13,1.09,0.84,0.55,0.68,0.79,0.87,0.84,1.5,
2010,VEGETABLES,Swede,All Varieties,-,$/kg,0.35,0.33,0.31,0.3,0.28,0.33,0.44,0.38,0.36,0.33,0.32,0.33,
2010,VEGETABLES,Sweetcorn,All Varieties,-,$/cob,,,,,,,0.3,0.19,0.18,0.19,,,
2010,VEGETABLES,Tomatoes,Round,1st,$/kg,,2.1,1.91,1.57,1.01,0.9,0.9,0.9,1.06,1.17,1.11,1,
2010,VEGETABLES,Tomatoes,Round,2nd,$/kg,,,,0.92,0.53,0.49,0.61,0.59,0.64,0.73,0.68,0.61,
2010,VEGETABLES,Tomatoes,Round,Ave,$/kg,,2.1,1.91,1.56,0.96,0.84,0.86,0.84,1,1.11,1.02,0.9,
2010,VEGETABLES,Tomatoes,Vine,1st,$/kg,,2.4,1.94,1.63,1.15,0.95,0.99,0.92,0.99,1.11,1.11,1.12,
2010,VEGETABLES,Tomatoes,Vine,2nd,$/kg,,,,,0.8,0.58,0.74,0.38,0.83,0.77,,,
2010,VEGETABLES,Tomatoes,Vine,Ave,$/kg,,2.4,1.94,1.63,1.14,0.95,0.99,0.91,0.98,1.1,1.11,1.12,
2010,VEGETABLES,Tomatoes,Cherry,1st,$/kg,,,3.68,3.19,2.41,2.15,2.37,2.06,2.12,2.53,2.72,2.3,
2010,VEGETABLES,Tomatoes,Cherry,2nd,$/kg,,,,2.2,,1.56,,1.6,1.7,,,,
2010,VEGETABLES,Tomatoes,Cherry,Ave,$/kg,,,3.68,3.18,2.41,2.14,2.37,2.05,2.11,2.53,2.72,2.3,
2010,VEGETABLES,Tomatoes,Plum,1st,$/kg,,,1.74,1.5,1,0.86,1,0.87,1,1.05,1.12,0.96,
2010,VEGETABLES,Tomatoes,Plum,2nd,$/kg,,,1.17,,0.63,0.33,0.58,,0.58,,,,
2010,VEGETABLES,Tomatoes,Plum,Ave,$/kg,,,1.72,1.5,0.99,0.84,0.98,0.87,0.99,1.05,1.12,0.96,
2010,VEGETABLES,Turnip,All Varieties,-,$/kg,0.91,0.76,0.8,0.83,1.1,1.09,1.05,0.95,0.95,0.87,0.82,1.04,
2010,VEGETABLES,Watercress,All Varieties,-,$/bunch,0.51,0.55,0.51,0.5,0.52,0.53,0.52,0.5,0.51,0.5,0.51,0.55,
2010,CUT FLOWERS,Alstromeria,Indoor,-,$/bunch(1),0.88,0.93,0.92,0.94,0.94,0.9,0.82,0.83,0.88,0.9,0.89,0.86,
2010,CUT FLOWERS,Chrysanthemums,Indoor-bloom,-,$/bloom,0.29,0.16,0.16,,,0.52,0.51,0.49,0.49,0.43,0.46,0.47,
2010,CUT FLOWERS,Chrysanthemums,Indoor-spray,-,$/spray,0.15,0.16,0.18,0.15,0.19,0.17,0.18,0.17,0.17,0.16,0.16,0.14,
2010,CUT FLOWERS,Gladioli,All Varieties,-,$/bunch(1),,,,,,,0.55,0.57,0.61,0.62,0.51,,
2010,CUT FLOWERS,Irises,Indoor,-,$/bunch(1),,0.69,0.67,0.66,0.58,0.57,0.55,0.56,0.56,0.64,0.66,0.66,
2010,Narcissus-inc.Daffodils,Oriental Lilies,Homegrown,-,$/stem,0.57,0.53,0.51,,0.72,0.66,0.53,0.56,0.58,,0.61,0.62,
2010,Narcissus-inc.Daffodils,Pinks,All Varieties,-,$/bunch(3),0.3,,,,0.5,0.32,0.33,0.33,0.19,,0.49,,
2010,Narcissus-inc.Daffodils,Tulips,Indoor,-,$/bunch(4),0.83,0.8,0.84,0.74,0.77,,,,,,0.75,0.75,
2010,POT PLANTS,Begonia-Elatior,13cm,-,$ each,0.97,1.01,1.15,1.14,1.25,1.23,1.1,1.09,1.13,,1.19,1.25,
2010,POT PLANTS,Cyclamen,13cm,-,$ each,1.26,1.09,1.12,,,,,0.81,0.96,,1.06,1.07,
2010,POT PLANTS,Poinsettia,13cm,-,$ each,2.66,,,,,,,,,,3,2.6,
2010,POT PLANTS,Chrysanthemum,13cm,-,$ each,1.07,1.03,1.19,1.2,1.27,1.25,1.16,1.15,1.22,,1.21,1.15,
2011,FRUIT,Blackberries,All Varieties,-,$/kg,,,,,,7.8,5.51,4.8,6.5,11.08,,,
2011,FRUIT,Blackcurrants,All Varieties,-,$/kg,,,,,,7.7,4.89,5.37,5.6,,,,
2011,FRUIT,Cherries,Sweet Black,-,$/kg,,,,,,2.23,2.39,3.28,,,,,
2011,FRUIT,Cherries,Sweet White,-,$/kg,,,,,,2.1,1.94,,,,,,
2011,FRUIT,Cooking Apples,Bramley's Seedling,1st,$/kg,0.61,0.62,0.64,0.64,0.66,0.68,0.73,0.67,0.61,0.61,0.64,0.63,
2011,FRUIT,Cooking Apples,Bramley's Seedling,2nd,$/kg,0.44,0.46,0.44,0.45,0.48,0.46,0.47,0.49,0.44,0.44,0.42,0.42,
2011,FRUIT,Cooking Apples,Bramley's Seedling,Ave,$/kg,0.59,0.6,0.62,0.61,0.64,0.63,0.66,0.65,0.58,0.58,0.59,0.57,
2011,FRUIT,Damsons,All Varieties,-,$/kg,,,,,,,1.65,1.12,0.8,,,,
2011,FRUIT,Dessert Apples,Cox's Orange-group,1st,$/kg,0.76,0.93,1,1.03,,,,1.09,0.76,0.67,0.66,0.72,
2011,FRUIT,Dessert Apples,Cox's Orange-group,2nd,$/kg,0.46,0.56,0.55,0.78,,,,,0.51,0.47,0.43,0.43,
2011,FRUIT,Dessert Apples,Cox's Orange-group,Ave,$/kg,0.71,0.89,0.93,1.01,,,,1.09,0.72,0.65,0.62,0.67,
2011,FRUIT,Dessert Apples,Discovery,1st,$/kg,,,,,,,0.89,0.61,,,,,
2011,FRUIT,Dessert Apples,Discovery,2nd,$/kg,,,,,,,0.54,0.47,0.44,,,,
2011,FRUIT,Dessert Apples,Discovery,Ave,$/kg,,,,,,,0.87,0.6,0.44,,,,
2011,FRUIT,Dessert Apples,Egremont Russet,1st,$/kg,0.69,0.8,0.81,1.01,,,,,0.76,0.74,0.74,0.69,
2011,FRUIT,Dessert Apples,Egremont Russet,2nd,$/kg,0.47,0.45,0.44,,,,,,0.53,0.51,0.43,0.46,
2011,FRUIT,Dessert Apples,Egremont Russet,Ave,$/kg,0.68,0.78,0.8,1.01,,,,,0.75,0.73,0.72,0.68,
2011,FRUIT,Dessert Apples,Spartan,1st,$/kg,0.66,,,,,,,,0.77,0.92,0.53,0.58,
2011,FRUIT,Dessert Apples,Spartan,2nd,$/kg,,,,,,,,,,0.55,0.55,0.44,
2011,FRUIT,Dessert Apples,Spartan,Ave,$/kg,0.66,,,,,,,,0.77,0.9,0.53,0.54,
2011,FRUIT,Dessert Apples,Worcester Pearmain,1st,$/kg,,,,,,,,0.69,0.6,,,,
2011,FRUIT,Dessert Apples,Worcester Pearmain,2nd,$/kg,,,,,,,,,,,,,
2011,FRUIT,Dessert Apples,Worcester Pearmain,Ave,$/kg,,,,,,,,0.69,0.6,,,,
2011,FRUIT,Dessert Apples,Red Pippin,1st,$/kg,,,,,,,,,,,,,
2011,FRUIT,Dessert Apples,Red Pippin,2nd,$/kg,,,,,,,,,,,,,
2011,FRUIT,Dessert Apples,Red Pippin,Ave,$/kg,,,,,,,,,,,,,
2011,FRUIT,Dessert Apples,Gala,1st,$/kg,0.67,0.85,0.8,0.79,0.72,,,,0.68,0.64,0.62,0.71,
2011,FRUIT,Dessert Apples,Gala,2nd,$/kg,0.5,,0.45,0.74,,,,,0.5,0.4,0.39,0.45,
2011,FRUIT,Dessert Apples,Gala,Ave,$/kg,0.67,0.85,0.78,0.78,0.72,,,,0.68,0.62,0.6,0.64,
2011,FRUIT,Dessert Apples,Other Early Season,-,$/kg,,,,,,,,0.61,0.54,0.5,0.49,,
2011,FRUIT,Dessert Apples,Other Mid Season,-,$/kg,0.61,0.61,0.61,0.76,,,,,,0.63,0.59,0.6,
2011,FRUIT,Dessert Apples,Other Late Season,-,$/kg,0.62,0.7,0.69,0.63,0.55,,,,,0.69,0.68,0.67,
2011,FRUIT,Dessert Apples,Jonogold - group,1st,$/kg,0.68,0.56,0.53,,,,,,,0.59,0.6,0.52,
2011,FRUIT,Dessert Apples,Jonogold - group,2nd,$/kg,,,,,,,,,,0.49,,,
2011,FRUIT,Dessert Apples,Jonogold - group,Ave,$/kg,0.68,0.56,0.53,,,,,,,0.59,0.6,0.52,
2011,FRUIT,Gooseberries,All Varieties,-,$/kg,,,,,2.65,2.99,2.85,1.76,,,,,
2011,FRUIT,Pears,Conference,1st,$/kg,0.58,0.57,0.58,0.57,0.75,0.54,0.83,0.72,0.57,0.55,0.56,0.59,
2011,FRUIT,Pears,Conference,2nd,$/kg,0.43,0.46,0.52,0.44,0.38,0.42,0.45,0.54,0.44,0.41,0.43,0.47,
2011,FRUIT,Pears,Conference,Ave,$/kg,0.54,0.53,0.55,0.5,0.45,0.43,0.49,0.71,0.55,0.52,0.54,0.55,
2011,FRUIT,Pears,Doyenne Du Comice,1st,$/kg,0.6,0.67,0.59,0.66,,,,,0.52,0.57,0.58,0.57,
2011,FRUIT,Pears,Doyenne Du Comice,2nd,$/kg,0.36,0.39,0.36,,,,,,0.53,0.41,0.37,0.41,
2011,FRUIT,Pears,Doyenne Du Comice,Ave,$/kg,0.59,0.59,0.44,0.66,,,,,0.53,0.54,0.54,0.55,
2011,FRUIT,Pears,William's Bon Chretien,1st,$/kg,,,,,,,,0.6,0.66,,,,
2011,FRUIT,Pears,William's Bon Chretien,2nd,$/kg,,,,,,,,0.81,,,0.36,,
2011,FRUIT,Pears,William's Bon Chretien,Ave,$/kg,,,,,,,,0.65,0.66,,0.36,,
2011,FRUIT,Pears,Other,1st,$/kg,0.44,,,,,,1.06,0.5,0.53,0.41,0.5,,
2011,FRUIT,Pears,Other,2nd,$/kg,,,,,,,,,0.44,0.44,,0.42,
2011,FRUIT,Pears,Other,Ave,$/kg,0.44,,,,,,1.06,0.5,0.5,0.42,0.5,0.42,
2011,FRUIT,Plums and Gages,Czar,-,$/kg,,,,,,,1.41,1.1,,,,,
2011,FRUIT,Plums and Gages,Majorie's Seedling,-,$/kg,,,,,,,,0.88,0.74,,,,
2011,FRUIT,Plums and Gages,Victoria,-,$/kg,,,,,,,1.67,1.08,0.83,,,,
2011,FRUIT,Plums and Gages,Other Varieties,-,$/kg,,,,,,0.64,0.92,0.83,0.73,,,,
2011,FRUIT,Raspberries,All Varieties,-,$/kg,,,,,9.7,6.41,7.34,7.66,7.41,7.33,6.91,7.31,
2011,FRUIT,Redcurrants,All Varieties,-,$/kg,,,,,,6.62,4.56,6.25,7.03,,,,
2011,FRUIT,Strawberries,All Varieties,1st,$/kg,,,,6.2,2.45,2.75,3.16,1.87,2.04,2.55,3.86,,
2011,FRUIT,Strawberries,All Varieties,2nd,$/kg,,,,2.15,1.14,1.33,1.5,0.91,1.09,1.32,1.56,,
2011,FRUIT,Strawberries,All Varieties,Ave,$/kg,,,,3.4,1.97,2.18,2.52,1.57,1.83,2.04,2.49,,
2011,VEGETABLES,Asparagus,All Varieties,-,$/kg,,,10.26,5.57,4.53,5.58,5.44,,8.3,10.08,,,
2011,VEGETABLES,Beetroot,Topped,-,$/kg,0.33,0.32,0.34,0.39,0.44,0.47,0.45,0.43,0.35,0.32,0.33,0.32,
2011,VEGETABLES,Broad Beans,Broad,-,$/kg,,,,,1.76,1.14,0.86,0.85,0.99,,1.16,,
2011,VEGETABLES,Brussels Sprouts,All Varieties,-,$/kg,0.66,0.7,0.68,0.55,,,,0.83,0.72,0.57,0.52,0.51,
2011,VEGETABLES,Bulb Onions,Yellow,-,$/kg,0.36,0.35,0.4,0.38,0.43,0.39,0.3,0.29,0.24,0.21,0.18,0.17,
2011,VEGETABLES,Bulb Onions,Red,-,$/kg,0.5,0.48,0.46,0.45,0.44,0.45,0.43,0.46,0.45,0.39,0.36,0.35,
2011,VEGETABLES,Cabbage,Red,-,$/kg,0.42,0.51,0.54,0.51,0.55,0.54,0.46,0.36,0.31,0.3,0.29,0.28,
2011,VEGETABLES,Cabbage,Savoy,-,$/head,0.4,0.44,0.39,0.4,0.42,0.44,0.38,0.38,0.35,0.32,0.31,0.32,
2011,VEGETABLES,Cabbage,Spring Greens - Loose,-,$/kg,0.75,,0.8,0.74,,0.66,0.24,,0.58,0.47,0.47,,reported as combined item before 2007
2011,VEGETABLES,Cabbage,Spring Greens - Prepacked,-,$/kg,1.14,1.26,1.16,0.99,0.89,0.79,0.73,0.71,0.73,0.64,0.66,0.68,
2011,VEGETABLES,Cabbage,Summer & Autumn-Pointed,-,$/kg,,,,0.63,0.55,0.46,0.41,0.4,0.38,0.41,0.41,0.45,
2011,VEGETABLES,Cabbage,Summer & Autumn Round,-,$/head,0.4,,,,0.48,0.38,0.34,0.33,0.32,0.31,0.3,0.31,
2011,VEGETABLES,Cabbage,White,-,$/kg,0.39,0.46,0.52,0.54,0.68,0.74,0.41,0.33,0.29,0.27,0.27,0.27,
2011,VEGETABLES,Cabbage,Winter Other,-,$/head,0.03,0.03,0.03,0.03,0.04,,,,,,0.3,0.29,
